productID;ItemCode;Item;CatID;CatCode;Description;longdescription;PictureThumb;PictureLarge;StatusCode;WarrantyCode;taxable;Weight;Brand;datasheet;sortby;shippingc;picturefeature;showmp;sssort_it
595;MK9540-77A38 USB;HH Laser Scanner MT;69;131;Barcode Hand-Held Laser Scanner, Built-in Decoder, Voyager USB Interface, with Stand;"<html>

<head>
<meta http-equiv=""Content-Language"" content=""en-us"">
<meta name=""GENERATOR"" content=""Microsoft FrontPage 5.0"">
<meta name=""ProgId"" content=""FrontPage.Editor.Document"">
<meta http-equiv=""Content-Type"" content=""text/html; charset=windows-1252"">
<title>FEATURES</title>
<style>
<!--
 table.MsoNormalTable
	{mso-style-parent:"""";
	font-size:10.0pt;
	font-family:""Times New Roman""}
 p.MsoNormal
	{mso-style-parent:"""";
	margin-bottom:.0001pt;
	font-size:12.0pt;
	font-family:""Times New Roman"";
	margin-left:0in; margin-right:0in; margin-top:0in}
-->
</style>
</head>

<body>

<h3><span style=""font-family: Arial"">FEATURES</span></h3>
<ul>
  <li><span style=""font-family: Tahoma"">Automatic trigger operation</span></li>
  <li><span style=""font-family: Tahoma"">Decodes all standard 1D, RSS-14, RSS 
  Limited, and RSS<br> expanded bar codes</span></li>
  <li><span style=""font-family: Tahoma"">Firmware updates via Flash ROM</span></li>
  <li><span style=""font-family: Tahoma"">Custom edit the bar code data</span></li>
  <li><span style=""font-family: Tahoma"">User-replaceable, single cable interface 
  to host</span></li>
  <li><span style=""font-family: Tahoma"">Easy programming using WindowsÆ 
  software or bar codes</span></li>
  <li><span style=""font-family: Tahoma"">New trigger mode</span><font face=""Tahoma""> </font><span style=""font-size:10.0pt;font-family:Arial"">
  </span><span style=""font-size:8.5pt;font-family:Arial"">[<a href=""http://www.metrologic.com/corporate/products/pos/MS9520_m.htm##"" style=""color: blue; text-decoration: underline; text-underline: single""><span style=""font-size: 1.0pt; color: #0051BD; border: 1.0pt none windowtext; padding: 0in"">more 
  info</span></a>]</span><strong><font face=""Tahoma""><br>Model</font><font face=""Tahoma""> 
  MS9540 Only</font></strong></li>
  <li><span style=""font-family: Tahoma"">CodeGate data transmission technology</span></li>
</ul>
<p> </p>

</body>

</html>";pimages/mk9540thum.gif;pimages/ms9540big.jpg;S001;W005;No;0;Metrologic;pimages/MK9540.PDF;99;Yes;pimages/;No;13
596;MK7625-71C41 RS;Laser Scanner In-Counter;69;140;Barcode Laser Scanner In-Counter, 178mm Read Distance, Horizon RS232 Interface;"<head>
<meta http-equiv=""Content-Language"" content=""en-us"">
<meta name=""GENERATOR"" content=""Microsoft FrontPage 5.0"">
<meta name=""ProgId"" content=""FrontPage.Editor.Document"">
<meta http-equiv=""Content-Type"" content=""text/html; charset=windows-1252"">
<title>FEATURES</title>
<style>
<!--
 table.MsoNormalTable
	{mso-style-parent:"""";
	font-size:10.0pt;
	font-family:""Times New Roman""}
 p.MsoNormal
	{mso-style-parent:"""";
	margin-bottom:.0001pt;
	font-size:12.0pt;
	font-family:""Times New Roman"";
	margin-left:0in; margin-right:0in; margin-top:0in}
-->
</style>
</head>

<body>

<p class=""MsoNormal""> </p>
<h3><font face=""Tahoma"">     FEATURES</font></h3>
<ul>
  <li><span style=""font-family: Tahoma"">Automatic scanning operation</span></li>
  <li><span style=""font-family: Tahoma"">Decodes all standard 1D, RSS-14, RSS 
  Limited,<br> and RSS expanded bar codes</span></li>
  <li><span style=""font-family: Tahoma"">Durable die-cast construction</span></li>
  <li><span style=""font-family: Tahoma"">Firmware updates via Flash ROM</span></li>
  <li><span style=""font-family: Tahoma"">EAS deactivation antenna is standard</span></li>
  <li><span style=""font-family: Tahoma"">Custom edit the bar code data</span></li>
  <li><span style=""font-family: Tahoma"">User-replaceable, single cable interface 
  to host</span></li>
  <li><span style=""font-family: Tahoma"">RS232 auxiliary port for adding 
  peripherals</span></li>
  <li><span style=""font-family: Tahoma"">Field replaceable window</span></li>
</ul>

</body>

</html>";pimages/mk7620thum.jpg;pimages/mk7620big.gif;S001;W005;No;0;Metrologic;pimages/MK7620.PDF;99;Yes;pimages/;No;0
597;M12CF-262;Face Plate 2Port Systimax;60;40;Face Plate 2Port Built-in Shutter 86x86mm 760003038;;pimages/M12CF-262_thum.jpg;pimages/M12CF-262_big.jpg;S001;W001;No;0;Systimax;;99;Yes;;No;12
598;GS8E-3FT-;Drop Cable GS 3FT Systimax;60;52;3Ft/UTP CAT-6 GigaSpeed CPC3312-03F003 Grey Color;;pimages/GS8E-5_t.jpg;pimages/GS8E-3_b.jpg;S001;W001;No;0;Systimax;;99;Yes;;No;13
599;GS8E-5FT-;Drop Cable GS 5FT Systimax;60;52;5Ft/UTP CAT-6 GigaSpeed CPC3312-03F005 Grey Color;;pimages/GS8E-5_t.jpg;pimages/GS8E-5_b.jpg;S001;W001;No;0;Systimax;;99;Yes;;No;14
600;GS8E-7FT-;Drop Cable GS 7FT Systimax;60;52;7Ft/UTP Cat-6 GigaSpeed CPC3312-03F007 Grey Color;;pimages/GS8E-5_t.jpg;pimages/GS8E-7_b.jpg;S001;W001;No;0;Systimax;;99;Yes;;No;16
601;GS8E-9FT-;Drop Cable GS 9FT Systimax;60;52;9Ft/UTP CAT-6 GigaSpeed CPC3312-03F009 Grey Color;;pimages/GS8E-5_t.jpg;pimages/GS8E-9_big.jpg;S001;W001;No;0;Systimax;;99;Yes;;No;18
602;FL2SC-SC 10FT;Drop Cable Fiber 10FT SC/SC;60;96;10FT SC/SC Duplex 106908692;;pimages/FL2SC-SC_t.jpg;pimages/FL2SC-SC_big.jpg;S001;W001;No;0;Systimax;;99;Yes;;No;12
603;MZ2LC-LC 10FT;Fiber Cable 10FT LC/LC;60;96;10FT LC/LC Duplex 108573643;;pimages/MZ2LC-LC_t.jpg;pimages/MZ2LC-LC_b.jpg;S001;W001;No;0;Systimax;;99;Yes;;No;89
604;BHT11215BU4;5Port Metal Hub (4*UTP+1*BNC);59;26; 5Port STP Hub, 10Mbps, WM,Cascade, Ext.PA, Tamarak Chipset, Metal Case;"<h2><b>Features and Benefits<br></b></h2>


5-Port 10/100M Ethernet Hub is designed for SOHO (Small Offer/Home Office)<br> users. Metal case design combined with a safety certified external power adapter<br> makes the Hub the most robust product. It is cost-effective, and space saving for<br> less than 5 users environment. Each port provides 10Mbps in half duplex,  Easy<br> read LED  indicators are supported for cable installation and normal operation diagnostics.
";pimages/BHT11215BU_t.jpg;pimages/BHT11215BU4_b.gif;S001;W005;No;0;BayLan;pimages/BHT11215BU4.pdf;99;Yes;;No;0
605;NHT11326U8;8Port Plastic Body Ext.PA;59;26;8Port STP Hub, 10Mbps, WM, Cascade, Ext.PA, Tamarak Chipset, Plastic Case;;pimages/NHT_th.jpg;pimages/NHT11326U4_b.gif;S001;W005;No;0;NetChe;;99;Yes;;No;1
606;PANEL 10A ST;LIU 100A3 ST;60;148;LIU 100A3 with 6 Port ST Panel & Blank;;pimages/Panel10AST_t.jpg;pimages/Panel10AST_b.jpg;S001;W001;No;0;AVAYA;;99;Yes;;No;0
607;PANEL 10A SC;LIU 100A3 SC;60;148;LIU 100A3 with 6 Port SC Panel & Blank;;pimages/Panel10ASc_t.jpg;pimages/Panel10ASc_big.jpg;S001;W001;No;0;AVAYA;;99;Yes;;No;1
608;PANEL 60A 12 ST;12P ST PP 600A2;60;148;12Port ST Patch Panel 600A2;;pimages/600A2_ST_t.jpg;pimages/600A2_ST.jpg;S005;W001;No;0;AVAYA;;99;Yes;;No;2
609;PANEL 60A 12 SC;12P SC PP 600A2;60;148;12Port SC Patch Panel 600A2;;pimages/600A2_SC_t.jpg;pimages/600A2_SC_b.jpg;S001;W001;No;0;AVAYA;;99;Yes;;No;3
610;PANEL 60B 12 SC;12P SC PP 600B2;60;148;12Port SC Patch Panel 600B2;;pimages/600B2SC_t.jpg;pimages/600B2SC_b.jpg;S005;W001;No;0;AVAYA;;99;Yes;;No;5
611;PANEL 60B 12 ST;12P ST PP 600B2;60;148;12Port ST Patch Panel 600B2;;pimages/600B2-ST_t.jpg;pimages/600B2-ST_b.jpg;S001;W001;No;0;AVAYA;;99;Yes;;No;4
612;ICC3;Coupler cat-3;60;39;Inline Coupler RJ45 to RJ45 Cat-3;;pimages/ICC3_thum.jpg;pimages/ICC3_b.jpg;S001;W001;No;0;Generic;;99;Yes;;No;0
613;FPLE1PWH+C5E;1Port FP w/Outlet Modtap;60;40;Face Plate 1Port with Outlet Cat-5e;;pimages/FPLE1PWH+C5E_thum.jpg;pimages/FPLE1PWH+C5E_big.jpg;S001;W001;No;0;ModTap;;99;Yes;;No;0
614;LGBC-002D-LHO;2Core Indoor cable;60;150;2Core Indoor Cable LSZH Accumax Multimode;;;;S001;W001;No;0;Lucent;;99;Yes;;No;0
615;LGBC-004D-LHO;4Core Indoor Cable;60;150;4Core Indoor Cable LSZH Accumax Multimode;;;;S008;W001;No;0;Lucent;;99;Yes;;No;1
616;LGBC-006D-LHO;6Core Indoor Cable;60;150;6Core Indoor Cable LSZH Accumax Multimode;;;;S008;W001;No;0;Lucent;;99;Yes;;No;3
617;3DSX-004-HXM;4Core Outdoor Cable;60;151;4Core Outdoor Cable Metallic LXE lightpack;;;;S008;W001;No;0;Lucent;;99;Yes;;No;0
618;3DSX-006-HXM;6Core Outdoor Cable;60;151;6Core Outdoor Cable Metallic LXE Lightpack;;;;S001;W001;No;0;Lucent;;99;Yes;;No;1
619;3DSX-008-HXM;8Core Outdoor Cable;60;151;8Core Outdoor Cable Metallic LXE Lightpack;;;;S008;W001;No;0;Lucent;;99;Yes;;No;3
620;FPCMSCSC32-RF02;25FT SC/SC Systimax;60;96;25FT SC/SC Duplex;;pimages/FPCMSCSC32-RF02_t.jpg;pimages/FPCMSC32-RF02_b.jpg;S005;W001;No;0;Systimax;;99;Yes;;No;19
621;FTRAY2F;FAN TRAY;60;105;Fan Tray / Shelve for Wall Mount Rack (for 2 Fan);;;;S002;W001;No;0;Generic;;99;Yes;;No;26
622;BCEP2U;2U Cable entry Panel;60;105;2U Cable Entry Management;;;;S001;W001;No;0;BayLan;;99;Yes;;No;6
623;CTIE04x2.5x100;4;60;105;"Cable Tie 04"" 2.5x100mm (100Pcs)";;pimages/CTie2.5_t.jpg;pimages/CTie2.5_b.jpg;S001;W001;No;0;Generic;;99;Yes;;No;31
624;CTIE06x3.6x150;Tie 6;60;105;"Cable Tie 06"" 3.6x150mm (100Pcs)";;pimages/CTiexx_t.jpg;;S001;W001;No;0;Generic;;99;Yes;;No;32
625;CTIE06x2.5x150;Tie 6;60;105;"Cable Tie 06"" 2.5x150mm (100Pcs)";;pimages/CTiexx_t.jpg;;S005;W001;No;0;Generic;;99;Yes;;No;33
626;CTIE08x3.5x200;Tie 8;60;105;"Cable Tie 08"" 3.5x200mm (100Pcs)";;pimages/CTiexx_t.jpg;;S005;W001;No;0;Generic;;99;Yes;;No;34
627;CTIE08x4.8x200;Tie 8;60;105;"Cable Tie 08"" 4.8x200mm (100Pcs)";;pimages/CTiexx_t.jpg;;S005;W001;No;0;Generic;;99;Yes;;No;35
628;CTIE10x4.8x250;Tie 10;60;105;"Cable Tie 10"" 4.8x250mm (100Pcs)";;pimages/CTiexx_t.jpg;;S005;W001;No;0;Generic;;99;Yes;;No;36
629;CTIE12x4.8x300;Tie 12;60;105;"Cable Tie 12"" 4.8x300mm (100pcs)";;pimages/CTiexx_t.jpg;;S005;W001;No;0;Generic;;99;Yes;;No;37
630;BE-2210;1U Horizontal Cable Mang.;60;105;1U Horizontal Cable Management 2Hole with Cover;;pimages/BE2210_THUM.jpg;pimages/BE-2210_big.jpg;S001;W001;No;0;BayLan;;99;Yes;;No;7
631;BC005010R;Changer RS232-485 NP;62;61;Converter RS232 - RS485 Non Power;;pimages/bcoo5010rthum.jpg;pimages/bcoo5010rbig.jpg;S001;W001;No;0;BayLan;;99;Yes;;No;0
632;VS-108;8P Splitter 250MHZ BL;63;72;VGA Splitter 1PCx8Monitor, 250MHz;;pimages/vs118-thum.jpg;pimages/vs108_big.jpg;S001;W003;No;0;BayLan;pimages/VS108.pdf;99;Yes;;No;22
633;M12CF-262*LF80;FP 2P Avaya w/2*LF80;60;40;Face Plate 2Port with 2*LF80;;pimages/M12CF-262-LF80_thum.jpg;pimages/M12CF-262-LF80_big.jpg;S001;W001;No;0;AVAYA;;99;Yes;;No;14
634;700211931-;Cable UTP Roll Sys (China);60;119;Cable UTP Cat-6 Grey Color;;pimages/Cat6-_thum.jpg;pimages/Cat6-_big.jpg;S001;W001;No;0;Systimax;;99;Yes;;No;7
635;BSA31353U16;16P Switch ADMtek DR;59;28;16Port STP Switch, 10/100Mbps, Buffer=4Mb, DR, Cascade, Int.PS, ADMtek Chipset, Metal Case;"* Auto-negotiation on all ports to match the speed of the attached devices<BR>
 * NWay switch ports support full and half duplex, 10Mbps and 100Mbps connections<BR>
 * Operates at maximum packet filtering and forwarding rate, total bandwidth up to 1.6Gbps<BR>
 * Automatic polarity correction<BR>
 * Plug-n-play installation<BR>
 * Comprehensive LED status panel<BR>
 * Simple migration to switched Fast Ethernet and protects your network investment<BR>
";;;S008;W008;No;0;BayLan;;99;Yes;;No;24
636;BCL4M015UCS;Converter 1000Base-T to 1000SX;59;31;Converter 1000Base-TX to 1000Base-SX(SC);;pimages/BCL4M015UCS_t.gif;pimages/BCL4M015UCS_b.gif;S001;W008;No;0;BayLan;pimages/BCL4M15UCS.pdf;99;Yes;;No;11
638;BCI3S015UC1;Converter 10/100Base-T to 100Base-TX;59;124;Converter 10/100Base-TX to 100Base-FX(SC) 15Km;;pimages/BC13S015UC1_t.jpg;pimages/BCI3S015UC1_b.gif;S001;W008;No;0;BayLan;pimages/BCI3SO15UC1_n.pdf;99;Yes;;No;1
639;BCI35015UC3;Converter 10/100Base-T to 100Base-TX 30Km;59;124;Converter 10/100Base-Tx to 100Base-FX(SC) 30Km;;pimages/BC13S015UC3_t.jpg;pimages/BC13S015UC3_b.gif;S001;W007;No;0;BayLan;pimages/BCI3SO15UC3_n.pdf;99;Yes;;No;2
640;BFC30231S420;Connector ST MM;60;53;Connector ST Multimode;;pimages/bfc30231s420_t.jpg;pimages/bfc30231s420_b.jpg;S001;W001;No;0;BayLan;;99;Yes;;No;1
641;P6200A-Z-125;Connector SC MM AV;60;53;Connector SC Multimode 700007040;;pimages/P6200-A_thum.jpg;pimages/P6200-A_big.jpg;S001;W001;No;0;AVAYA;;99;Yes;;No;13
642;P2020C-Z-125;Connector SC SM AV;60;53;Connector ST MultiMode 700004328;;pimages/P2020C-Z-125_thum.jpg;pimages/P2020-C-125_big.jpg;S001;W001;No;0;AVAYA;;99;Yes;;No;3
643;LFC602310425;Connector LC MM Duplex;60;53;Connector LC Multimode Duplex (PAIR);;pimages/LFC-602310425_t.gif;pimages/LFC602310425_b.jpg;S001;W001;No;0;Lucent;;99;Yes;;No;23
644;P6200A-Z-125 SM;Connector SC SM AV;60;53;Connector SC Singlemode;;pimages/P6200A-SM_thu.jpg;pimages/P6200A-SM_big.jpg;S001;W001;No;0;AVAYA;;99;Yes;;No;14
645;P3020A-Z-125;Connector ST SM AV;60;53;Connector ST Singlemode 700011067;;pimages/P3020A-Z125_thum.jpg;pimages/P3020A-Z125_big.jpg;S001;W001;No;0;AVAYA;;99;Yes;;No;0
646;BFA4422QS0CM;Coupler FC MM;60;149;Coupler FC Multimode;;pimages/BFA4411QS0CM_thum.jpg;pimages/BFA4411QS0CM_big.jpg;S001;W001;No;0;BayLan;;99;Yes;;No;41
647;BFA4411QS0CM;Coupler FC SM;60;149;Coupler FC Singlemode;;pimages/BFA4422QS0CM_thum.jpg;pimages/BFA4422QS0CM_big.jpg;S001;W001;No;0;BayLan;;99;Yes;;No;42
648;BFA2222QS005;Coupler SC MM BL;60;149;Coupler SC Multimode;;pimages/BFA2222QS5_t.jpg;pimages/BFA2222QS005_b.jpg;S001;W001;No;0;BayLan;;99;Yes;;No;14
649;BFA2211QS055;Coupler SC SM BL;60;149;Coupler SC Singlemode;;pimages/BFA2211QSO55_thum.jpg;pimages/BFA2211QSO55_big.jpg;S001;W001;No;0;BayLan;;99;Yes;;No;15
650;FPC21803537;DC SC/LC 3M MM;60;96;3MTR SC/LC Duplex;;pimages/LC_SC_t1.jpg;pimages/LC_SC_b.jpg;S001;W001;No;0;Generic;;99;Yes;;No;97
651;FPC21807537;DC SC/LC 7M MM;60;96;7MTR SC/LC Duplex;;pimages/LC_SC_t1.jpg;pimages/LC_SC_b.jpg;S001;W001;No;0;Generic;;99;Yes;;No;98
652;FPC28807557;DC LC/LC 7M MM;60;96;7MTR LC/LC Duplex;;pimages/LC_LC_t.jpg;pimages/LC_LC_b.jpg;S001;W001;No;0;Generic;;99;Yes;;No;88
653;BDCB1MAMF;DC 1MTR USB Extender;60;94;Drop Cable USB A/A 1MTR Extender;;pimages/BDCB1MAMF_t.jpg;pimages/BDCB1MAMF_b.jpg;S001;W001;No;0;BayLan;;99;Yes;;No;21
654;BDCB5MAMF;DC 5MTR USB Extender;60;94;Drop Cable USB A/A 5MTR Extender;;pimages/BDCB5MAMF_t.jpg;pimages/BDCM5MAMF_b.jpg;S001;W001;No;0;BayLan;;99;Yes;;No;22
655;BDCU5MA;DC 5MTR USB A/A;60;94;Drop Cable USB A/A 5Mtr;;pimages/bdcu5mathum.jpg;pimages/BDCU5MA_big.jpg;S001;W001;No;0;BayLan;;99;Yes;;No;4
656;PRTH53;Thermal Roll 53mm;69;155;Thermal Paper Roll 53mm Dia;;pimages/PRTH53_T.jpg;pimages/PRTH53_big.jpg;S005;W001;No;0;Generic;;99;Yes;;No;21
657;PRTH80;Thermal Roll 80mm;69;155;Thermal Paper Roll 80mm Dia;;pimages/PRTH80_th.jpg;pimages/PRTH80_big.jpg;S005;W001;No;0;Generic;;99;Yes;;No;22
658;CKPET3M;Cable KVM 3MT Extender;63;84;Cable KVM Switch   3MTR Extender;;pimages/CKPET3M_t.jpg;pimages/CKPET3M_b.jpg;S001;W001;No;0;Generic;;99;Yes;;No;21
659;CKPET7M;Cable KVM 7MT Extender;63;84;Cable KVM Switch 7MTR Extender;;pimages/CKPET7M_t.jpg;pimages/CKPET7M_b.jpg;S001;W001;No;0;Generic;;99;Yes;;No;22
660;CVMF30M;Cable VGA 30M M/F;63;77;Cable VGA 30MTR Male to Female;;pimages/CVMF30M_t.jpg;pimages/CVMF30Mx_big.jpg;S001;W001;No;0;Generic;;99;Yes;;No;17
661;CVMF40M;Cable VGA 40M M/F;63;77;Cable VGA 40MTR Male to Female;;pimages/CVMF40M_t.jpg;pimages/CVMF40Mx_b.jpg;S001;W001;No;0;Generic;;99;Yes;;No;19
662;CVMF50M;Cable VGA 50M M/F;63;77;Cable VGA 50MTR Male to Female;;pimages/CVMF50M_t.jpg;pimages/CVMF50Mx_b.jpg;S001;W001;No;0;Generic;;99;Yes;;No;21
663;CVMF7M;Cable VGA 7M M/F;63;77;Cable VGA 7MTR Male to Female;;pimages/CVMF7M_t.jpg;pimages/CVMF7M_b.jpg;S001;W001;No;0;Generic;;99;Yes;;No;7
664;CVMM30M;Cable VGA 30M M/M;63;77;Cable VGA 30MTR Male to Male;;pimages/cvmm30m_mxthum.jpg;pimages/cvmm30m_mxbig.jpg;S001;W001;No;0;Generic;;99;Yes;;No;18
665;CVMM40M;Cable VGA 40M M/M;63;77;Cable VGA 40MTR Male to Male;;pimages/cvmm40m_mxthum.jpg;pimages/cvmm40m_mxbig.jpg;S001;W001;No;0;Generic;;99;Yes;;No;20
666;CVMM50M;Cable VGA 50M M/M;63;77;Cable VGA 50MTR Male to Male;;pimages/cvmm50m_mxthum.jpg;pimages/cvmm50m_mxbig.jpg;S001;W001;No;0;Generic;;99;Yes;;No;22
667;BBR5FT;BAREBONE 5FT;60;153;"Free Standing Bare Bone Rack 5Feet (30u)
";;;;S002;W001;No;0;Generic;;99;Yes;;No;0
668;BBR7FT;BareBone7FT;60;153;Free Standing Bare Bone Rack 7Feet (43u);;;;S001;W001;No;0;Generic;;99;Yes;;No;0
669;BBR8FT;BareBone 8FT;60;153;Free Standing Bare Bone Rack 8Feet (50u);;;;S001;W001;No;0;Generic;;99;Yes;;No;0
670;RFD6637U;37u FSD 600x600;60;154;37U Rack 16Gauge 600x600mm with Tray;;pimages/RFD6637U_t.jpg;pimages/RFD6637U_b.jpg;S002;W001;No;0;Generic;;99;Yes;;No;1
672;RFD6137U;37u FSD 600x1000;60;154;37u Rack 16Gauge 600x1000mm with Tray;;pimages/RFD6137U_t.jpg;pimages/RFD6137U_b.jpg;S002;W001;No;0;Generic;;99;Yes;;No;4
673;RFD8137U;37u FSD 800x1000;60;154;37u Rack 16Gauge 800x1000mm with Tray;;pimages/RFD8137U_t.jpg;pimages/RFD8137U_b.jpg;S002;W001;No;0;Generic;;99;Yes;;No;5
674;RFD8837U;37u FSD 800x800;60;154;37u Rack 16Gauge 800x800mm with Tray;;pimages/RFD8837U_t.jpg;pimages/RFD8837U_b.jpg;S002;W001;No;0;Generic;;99;Yes;;No;3
675;RFD6642U;42U FSD 600x600;60;154;"42u Rack 16Gauge 600x600mm with Tray
";;pimages/RFD6642U_t.jpg;pimages/RFD6642U_b.jpg;S002;W001;No;0;Generic;;99;Yes;;No;11
676;RFD6842U;42u FSD 600x800;60;154;42u Rack 16Gauge 600x800mm with Tray;;pimages/RFD6842U_t.jpg;pimages/RFD6842U_b.jpg;S002;W001;No;0;Generic;;99;Yes;;No;12
677;RFD6142U;42u FSD 600x1000;60;154;42U Rack 16Gauge 600x1000mm with Tray;;pimages/RFD6142U_t.jpg;pimages/RFD6142U_b.jpg;S002;W001;No;0;Generic;;99;Yes;;No;14
678;RFD8842U;42u FSD 800x800;60;154;42U Rack 16Gauge 800x800mm with Tray;;pimages/RFD8842U_t.jpg;pimages/RFD8842U-b.jpg;S002;W001;No;0;Generic;;99;Yes;;No;13
679;RFD8142U;42u FSD 800x1000;60;154;42U Rack 16Gauge 800x1000mm with Tray;;pimages/RFD8142U_t.jpg;pimages/RFD8142U_b.jpg;S002;W001;No;0;Generic;;99;Yes;;No;15
680;RFS6122U;22U FSC 600x1000;60;121;"22u Rack 18Gauge 600x1000mm with Tray
";;;;S001;W001;No;0;Generic;;99;Yes;;No;4
681;RFS6127U;27U FSC 600x1000;60;121;27U Rack 18Gauge 600x1000mm with Tray;;;;S001;W001;No;0;Generic;;99;Yes;;No;14
682;RFS8127U;27U FSC 800x1000;60;121;27U Rack 18Gauge 800x1000mm with Tray;;;;S001;W001;No;0;Generic;;99;Yes;;No;15
683;RFS6132U;32U FSC 600x1000;60;121;32U Rack 18Gauge 600x1000mm with Tray;;;;S001;W001;No;0;Generic;;99;Yes;;No;24
684;RFS8132U;32U FSC 800x1000;60;121;32U Rack 18Gauge 800x1000mm with Tray;;;;S001;W001;No;0;Generic;;99;Yes;;No;25
685;RFS6137U;37U FSC 600x1000;60;121;37U Rack 18Gauge 600x1000mm with Tray;;;;S001;W001;No;0;Generic;;99;Yes;;No;34
686;RFS8137U;37U FSC 800x1000;60;121;37U Rack 18Gauge 800x1000mm with Tray;;;;S002;W001;No;0;Generic;;99;Yes;;No;35
687;RFS6142U;42U FSC 600x1000;60;121;42U Rack 18Gauge 600x1000mm with Tray;;;;S002;W001;No;0;Generic;;99;Yes;;No;44
688;RFS8142U;42U FSC 800x1000;60;121;42U Rack 18Gauge 800x1000mm with Tray;;;;S001;W001;No;0;Generic;;99;Yes;;No;45
689;RSF6147U;47U FSC 600x1000;60;121;47U Rack 18 Gauge 600x1000mm with Tray;;;;S001;W001;No;0;Generic;;99;Yes;;No;54
690;RSF8147U;47U FSC800x1000;60;121;47U Rack 18Gauge 800x1000mm with Tray;;;;S001;W001;No;0;Generic;;99;Yes;;No;55
691;RFS8122U;22U 800X1000MM;60;121;22u Rack 18Guage 800x1000mm with Tray;;;;S002;W001;No;0;Generic;;99;Yes;;No;5
692;BSA31363U16;16p Switch RM Blackbody;59;28;16Port STP Switch, 10/100Mbps, Buffer=4Mb, RM, Cascade, Int.PS, ADMtek Chipset, Metal Case;;pimages/Bsa31363u16_t.jpg;pimages/Bsa31363u16_b.jpg;S001;W008;No;0;BayLan;pimages/BSA31363U16.pdf;99;Yes;;No;24
693;BSR31363U24;24P Switch RM Blackbody;59;28;24Port STP Switch, 10/100Mbps, Buffer=1.25Mb, RM, Cascade, Int.PS, Realtek Chipset, Metal Case;;pimages/bsb31363u24_t.jpg;pimages/bsb31363u24_b.jpg;S001;W008;No;0;BayLan;pimages/BSB31363U24n.pdf;99;Yes;pimages/;No;40
